player_id,team_id,team_abbreviation,drives,drive_fgm,drive_fga,drive_fg_pct,drive_ftm,drive_fta,drive_ft_pct,drive_pts,drive_pts_pct,drive_passes,drive_passes_pct,drive_ast,drive_ast_pct,drive_tov,drive_tov_pct,drive_pf,drive_pf_pct,season
202331,1610612754,IND,608,117,262,0.447,108,126,0.857,356,0.586,171,0.281,51,0.084,44,0.072,63,0.104,2020-21
200794,1610612737,ATL,429,78,191,0.408,51,76,0.671,215,0.501,124,0.289,44,0.103,27,0.063,39,0.091,2020-21
1718,1610612751,BKN,507,74,158,0.468,92,107,0.86,246,0.485,200,0.394,42,0.083,41,0.081,58,0.114,2020-21
203544,1610612737,ATL,52,6,19,0.316,6,6,1.0,18,0.346,15,0.288,6,0.115,6,0.115,3,0.058,2020-21
203103,1610612760,OKC,46,13,22,0.591,10,12,0.833,38,0.826,8,0.174,3,0.065,5,0.109,6,0.13,2020-21
203491,1610612765,DET,80,6,20,0.3,10,12,0.833,22,0.275,36,0.45,11,0.138,6,0.075,6,0.075,2020-21
203515,1610612738,BOS,229,13,48,0.271,8,14,0.571,34,0.148,114,0.498,36,0.157,15,0.066,7,0.031,2020-21
203112,1610612758,SAC,32,4,9,0.444,4,6,0.667,13,0.406,9,0.281,4,0.125,6,0.188,4,0.125,2020-21
203113,1610612743,DEN,89,14,44,0.318,10,18,0.556,39,0.438,23,0.258,3,0.034,6,0.067,9,0.101,2020-21
202347,1610612763,MEM,36,7,17,0.412,2,2,1.0,17,0.472,10,0.278,2,0.056,5,0.139,1,0.028,2020-21
200765,1610612738,BOS,443,56,129,0.434,16,29,0.552,132,0.298,194,0.438,69,0.156,27,0.061,16,0.036,2020-21
201196,1610612749,MIL,841,142,338,0.42,138,162,0.852,430,0.511,306,0.364,67,0.08,36,0.043,83,0.099,2020-21
200751,1610612743,DEN,392,71,157,0.452,51,64,0.797,196,0.5,135,0.344,38,0.097,27,0.069,32,0.082,2020-21
1740,1610612748,MIA,84,14,34,0.412,6,10,0.6,34,0.405,28,0.333,9,0.107,7,0.083,5,0.06,2020-21
2446,1610612754,IND,12,4,6,0.667,2,2,1.0,10,0.833,5,0.417,0,0.0,0,0.0,1,0.083,2020-21
951,1610612748,MIA,270,48,78,0.615,14,14,1.0,112,0.415,124,0.459,30,0.111,24,0.089,7,0.026,2020-21
203492,1610612758,SAC,177,25,76,0.329,3,6,0.5,54,0.305,70,0.395,15,0.085,8,0.045,4,0.023,2020-21
101109,1610612752,NYK,516,70,181,0.387,43,62,0.694,187,0.362,186,0.36,75,0.145,34,0.066,32,0.062,2020-21
203493,1610612746,LAC,11,2,4,0.5,1,2,0.5,6,0.545,5,0.455,0,0.0,1,0.091,1,0.091,2020-21
2501,1610612758,SAC,19,7,11,0.636,3,8,0.375,17,0.895,4,0.211,0,0.0,0,0.0,4,0.211,2020-21
202704,1610612760,OKC,730,170,362,0.47,67,76,0.882,416,0.57,204,0.279,60,0.082,48,0.066,40,0.055,2020-21
202130,1610612760,OKC,3,2,3,0.667,0,0,0.0,4,1.333,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
2210,1610612762,UTA,303,65,125,0.52,37,54,0.685,173,0.571,90,0.297,27,0.089,25,0.083,28,0.092,2020-21
203495,1610612742,DAL,7,1,4,0.25,0,0,0.0,2,0.286,1,0.143,1,0.143,1,0.143,0,0.0,2020-21
201937,1610612750,MIN,968,108,260,0.415,86,114,0.754,311,0.321,429,0.443,141,0.146,62,0.064,58,0.06,2020-21
203133,1610612750,MIN,23,4,13,0.308,0,0,0.0,8,0.348,4,0.174,3,0.13,3,0.13,0,0.0,2020-21
203496,1610612745,HOU,3,0,0,0.0,0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,2020-21
203135,1610612747,LAL,21,4,12,0.333,3,4,0.75,11,0.524,3,0.143,1,0.048,2,0.095,2,0.095,2020-21
201577,1610612757,POR,16,5,8,0.625,6,6,1.0,16,1.0,4,0.25,1,0.063,0,0.0,3,0.188,2020-21
201155,1610612765,DET,386,110,254,0.433,65,82,0.793,301,0.78,54,0.14,14,0.036,21,0.054,41,0.106,2020-21
2427,1610612748,MIA,24,0,2,0.0,0,0,0.0,0,0.0,14,0.583,3,0.125,3,0.125,0,0.0,2020-21
200758,1610612741,CHI,3,0,1,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,2020-21
101179,1610612753,ORL,64,6,16,0.375,6,8,0.75,18,0.281,28,0.438,8,0.125,8,0.125,4,0.063,2020-21
101142,1610612750,MIN,5,0,1,0.0,3,4,0.75,3,0.6,1,0.2,0,0.0,1,0.2,2,0.4,2020-21
201579,1610612754,IND,23,3,10,0.3,4,8,0.5,11,0.478,2,0.087,1,0.043,5,0.217,4,0.174,2020-21
2767,1610612760,OKC,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2020-21
203091,1610612758,SAC,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2020-21
200752,1610612758,SAC,556,147,321,0.458,118,140,0.843,424,0.763,87,0.156,17,0.031,52,0.094,70,0.126,2020-21
203497,1610612762,UTA,3,0,1,0.0,2,2,1.0,2,0.667,1,0.333,0,0.0,0,0.0,1,0.333,2020-21
201566,1610612760,OKC,480,74,184,0.402,65,78,0.833,219,0.456,145,0.302,62,0.129,39,0.081,40,0.083,2020-21
201583,1610612740,NOP,39,9,19,0.474,4,4,1.0,23,0.59,13,0.333,3,0.077,2,0.051,2,0.051,2020-21
101155,1610612760,OKC,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2020-21
200797,1610612746,LAC,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
203527,1610612747,LAL,127,29,67,0.433,24,28,0.857,86,0.677,34,0.268,4,0.031,7,0.055,14,0.11,2020-21
2223,1610612742,DAL,13,2,5,0.4,3,4,0.75,7,0.538,2,0.154,0,0.0,3,0.231,2,0.154,2020-21
2756,1610612746,LAC,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2020-21
203816,1610612739,CLE,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
201586,1610612760,OKC,94,21,51,0.412,7,12,0.583,51,0.543,25,0.266,4,0.043,5,0.053,6,0.064,2020-21
203508,1610612739,CLE,5,0,1,0.0,0,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,2020-21
203552,1610612739,CLE,3,0,1,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,2020-21
203498,1610612750,MIN,17,4,12,0.333,3,4,0.75,11,0.647,2,0.118,0,0.0,1,0.059,2,0.118,2020-21
2203,1610612748,MIA,63,9,27,0.333,6,8,0.75,24,0.381,24,0.381,4,0.063,4,0.063,3,0.048,2020-21
202197,1610612739,CLE,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2020-21
203499,1610612742,DAL,124,19,45,0.422,11,16,0.688,49,0.395,41,0.331,15,0.121,12,0.097,8,0.065,2020-21
200769,1610612752,NYK,35,6,16,0.375,7,10,0.7,19,0.543,9,0.257,1,0.029,4,0.114,5,0.143,2020-21
2733,1610612751,BKN,461,77,207,0.372,57,68,0.838,218,0.473,142,0.308,40,0.087,23,0.05,35,0.076,2020-21
101183,1610612756,PHX,2,1,2,0.5,0,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
1890,1610612742,DAL,122,18,63,0.286,6,10,0.6,42,0.344,30,0.246,14,0.115,8,0.066,5,0.041,2020-21
200761,1610612747,LAL,23,0,5,0.0,4,8,0.5,4,0.174,11,0.478,0,0.0,2,0.087,4,0.174,2020-21
202714,1610612737,ATL,409,67,150,0.447,16,22,0.727,151,0.369,160,0.391,54,0.132,28,0.068,11,0.027,2020-21
203524,1610612754,IND,20,4,6,0.667,1,2,0.5,9,0.45,8,0.4,2,0.1,2,0.1,1,0.05,2020-21
200780,1610612753,ORL,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,0,0.0,0,0.0,0,0.0,2020-21
201150,1610612739,CLE,204,37,105,0.352,19,26,0.731,94,0.461,51,0.25,14,0.069,17,0.083,14,0.069,2020-21
201939,1610612744,GSW,706,118,243,0.486,81,90,0.9,323,0.458,250,0.354,104,0.147,50,0.071,45,0.064,2020-21
1536,1610612746,LAC,3,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333,0,0.0,2020-21
2581,1610612744,GSW,327,17,43,0.395,7,12,0.583,42,0.128,177,0.541,60,0.183,30,0.092,6,0.018,2020-21
959,1610612747,LAL,154,16,35,0.457,6,6,1.0,38,0.247,82,0.532,23,0.149,10,0.065,3,0.019,2020-21
200779,1610612761,TOR,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2020-21
203500,1610612760,OKC,3,2,2,1.0,0,0,0.0,4,1.333,0,0.0,0,0.0,1,0.333,0,0.0,2020-21
201959,1610612741,CHI,23,6,14,0.429,4,4,1.0,16,0.696,3,0.13,0,0.0,2,0.087,2,0.087,2020-21
2419,1610612763,MEM,111,15,47,0.319,6,12,0.5,36,0.324,45,0.405,6,0.054,6,0.054,6,0.054,2020-21
203093,1610612745,HOU,228,55,146,0.377,28,52,0.538,140,0.614,35,0.154,8,0.035,10,0.044,27,0.118,2020-21
203082,1610612761,TOR,237,56,125,0.448,24,28,0.857,138,0.582,58,0.245,18,0.076,18,0.076,14,0.059,2020-21
200757,1610612760,OKC,125,18,43,0.419,7,10,0.7,44,0.352,46,0.368,14,0.112,14,0.112,5,0.04,2020-21
201152,1610612755,PHI,317,78,195,0.4,29,38,0.763,188,0.593,55,0.174,12,0.038,28,0.088,19,0.06,2020-21
203080,1610612757,POR,70,10,29,0.345,17,24,0.708,37,0.529,18,0.257,4,0.057,6,0.086,12,0.171,2020-21
201168,1610612759,SAS,28,4,10,0.4,7,12,0.583,15,0.536,9,0.321,0,0.0,3,0.107,6,0.214,2020-21
1495,1610612759,SAS,65,21,43,0.488,11,16,0.688,57,0.877,11,0.169,1,0.015,2,0.031,8,0.123,2020-21
203501,1610612752,NYK,144,39,89,0.438,22,26,0.846,103,0.715,26,0.181,5,0.035,9,0.063,14,0.097,2020-21
202389,1610612743,DEN,16,4,7,0.571,5,6,0.833,13,0.813,2,0.125,1,0.063,2,0.125,3,0.188,2020-21
202699,1610612753,ORL,169,49,110,0.445,22,24,0.917,127,0.751,27,0.16,5,0.03,14,0.083,12,0.071,2020-21
201962,1610612748,MIA,99,8,27,0.296,9,10,0.9,25,0.253,53,0.535,6,0.061,6,0.061,6,0.061,2020-21
2754,1610612763,MEM,193,30,73,0.411,18,34,0.529,78,0.404,66,0.342,12,0.062,20,0.104,18,0.093,2020-21
203502,1610612765,DET,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
203183,1610612749,MIL,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
2225,1610612759,SAS,1041,180,366,0.492,64,78,0.821,429,0.412,421,0.404,138,0.133,50,0.048,39,0.037,2020-21
203503,1610612741,CHI,131,28,64,0.438,14,20,0.7,72,0.55,31,0.237,19,0.145,6,0.046,10,0.076,2020-21
203100,1610612755,PHI,633,129,322,0.401,101,156,0.647,369,0.583,121,0.191,39,0.062,57,0.09,80,0.126,2020-21
203129,1610612741,CHI,31,7,13,0.538,2,4,0.5,16,0.516,6,0.194,2,0.065,5,0.161,3,0.097,2020-21
203315,1610612752,NYK,124,18,52,0.346,8,12,0.667,45,0.363,42,0.339,11,0.089,13,0.105,6,0.048,2020-21
2566,1610612758,SAC,74,14,34,0.412,13,16,0.813,42,0.568,15,0.203,8,0.108,6,0.081,8,0.108,2020-21
2772,1610612764,WAS,300,38,90,0.422,34,46,0.739,115,0.383,111,0.37,32,0.107,36,0.12,23,0.077,2020-21
202344,1610612764,WAS,34,13,25,0.52,2,2,1.0,29,0.853,5,0.147,0,0.0,3,0.088,1,0.029,2020-21
203504,1610612762,UTA,531,65,180,0.361,19,24,0.792,152,0.286,233,0.439,64,0.121,32,0.06,12,0.023,2020-21
202684,1610612739,CLE,145,45,88,0.511,19,24,0.792,112,0.772,24,0.166,2,0.014,15,0.103,12,0.083,2020-21
203584,1610612745,HOU,7,3,5,0.6,0,0,0.0,6,0.857,1,0.143,0,0.0,1,0.143,0,0.0,2020-21
201951,1610612743,DEN,1069,132,279,0.473,128,169,0.757,407,0.381,485,0.454,137,0.128,55,0.051,87,0.081,2020-21
201946,1610612761,TOR,21,3,8,0.375,5,8,0.625,11,0.524,4,0.19,0,0.0,5,0.238,4,0.19,2020-21
203092,1610612739,CLE,25,10,16,0.625,4,4,1.0,25,1.0,3,0.12,1,0.04,2,0.08,2,0.08,2020-21
201936,1610612740,NOP,891,174,393,0.443,90,127,0.709,449,0.504,256,0.287,96,0.108,67,0.075,66,0.074,2020-21
203116,1610612751,BKN,91,14,40,0.35,14,16,0.875,42,0.462,22,0.242,6,0.066,13,0.143,9,0.099,2020-21
2199,1610612752,NYK,19,5,8,0.625,6,10,0.6,17,0.895,4,0.211,1,0.053,1,0.053,5,0.263,2020-21
2617,1610612748,MIA,5,2,3,0.667,0,0,0.0,4,0.8,2,0.4,0,0.0,0,0.0,0,0.0,2020-21
203505,1610612738,BOS,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2020-21
203139,1610612756,PHX,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2020-21
201964,1610612757,POR,12,0,2,0.0,2,2,1.0,2,0.167,5,0.417,2,0.167,2,0.167,1,0.083,2020-21
203506,1610612753,ORL,716,141,317,0.445,126,162,0.778,427,0.596,187,0.261,46,0.064,66,0.092,81,0.113,2020-21
1713,1610612742,DAL,391,87,184,0.473,61,82,0.744,244,0.624,89,0.228,46,0.118,22,0.056,41,0.105,2020-21
203543,1610612738,BOS,5,0,0,0.0,0,0,0.0,0,0.0,2,0.4,2,0.4,1,0.2,0,0.0,2020-21
201961,1610612742,DAL,24,1,8,0.125,3,4,0.75,5,0.208,10,0.417,3,0.125,1,0.042,2,0.083,2020-21
202325,1610612747,LAL,60,6,23,0.261,11,14,0.786,23,0.383,12,0.2,5,0.083,12,0.2,7,0.117,2020-21
202083,1610612757,POR,266,43,103,0.417,49,58,0.845,137,0.515,82,0.308,29,0.109,16,0.06,29,0.109,2020-21
203115,1610612757,POR,71,11,37,0.297,2,4,0.5,24,0.338,18,0.254,6,0.085,6,0.085,3,0.042,2020-21
101198,1610612765,DET,530,80,181,0.442,31,42,0.738,197,0.372,210,0.396,75,0.142,33,0.062,21,0.04,2020-21
2584,1610612746,LAC,96,16,44,0.364,5,8,0.625,37,0.385,32,0.333,7,0.073,8,0.083,4,0.042,2020-21
201163,1610612743,DEN,307,73,166,0.44,41,54,0.759,189,0.616,77,0.251,12,0.039,19,0.062,27,0.088,2020-21
202333,1610612747,LAL,195,35,94,0.372,38,62,0.613,111,0.569,41,0.21,11,0.056,15,0.077,32,0.164,2020-21
2216,1610612763,MEM,75,18,48,0.375,11,14,0.786,48,0.64,13,0.173,1,0.013,5,0.067,7,0.093,2020-21
2585,1610612749,MIL,65,12,32,0.375,14,20,0.7,38,0.585,17,0.262,2,0.031,4,0.062,10,0.154,2020-21
201985,1610612750,MIN,16,3,4,0.75,0,0,0.0,6,0.375,9,0.563,2,0.125,1,0.063,0,0.0,2021-22
201166,1610612743,DEN,521,81,216,0.375,33,38,0.868,196,0.376,186,0.357,53,0.102,30,0.058,19,0.036,2021-22
201189,1610612758,SAC,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2021-22
203519,1610612755,PHI,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2021-22
1733,1610612764,WAS,89,18,45,0.4,16,18,0.889,52,0.584,22,0.247,3,0.034,5,0.056,9,0.101,2021-22
201143,1610612737,ATL,43,11,20,0.55,7,10,0.7,29,0.674,9,0.209,2,0.047,4,0.093,5,0.116,2021-22
2744,1610612766,CHA,39,10,26,0.385,2,2,1.0,22,0.564,8,0.205,1,0.026,2,0.051,1,0.026,2021-22
202329,1610612740,NOP,174,31,75,0.413,26,36,0.722,87,0.5,46,0.264,13,0.075,20,0.115,18,0.103,2021-22
101187,1610612751,BKN,233,46,100,0.46,36,48,0.75,130,0.558,60,0.258,14,0.06,25,0.107,24,0.103,2021-22
202692,1610612762,UTA,560,129,282,0.457,92,122,0.754,367,0.655,142,0.254,30,0.054,35,0.063,61,0.109,2021-22
203458,1610612756,PHX,4,0,1,0.0,0,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,0,0.0,2021-22
203144,1610612750,MIN,202,18,62,0.29,30,38,0.789,72,0.356,80,0.396,24,0.119,14,0.069,19,0.094,2021-22
201582,1610612740,NOP,28,5,16,0.313,4,4,1.0,15,0.536,6,0.214,2,0.071,2,0.071,2,0.071,2021-22
203459,1610612757,POR,7,0,1,0.0,0,0,0.0,0,0.0,5,0.714,0,0.0,0,0.0,0,0.0,2021-22
202087,1610612739,CLE,144,24,62,0.387,9,12,0.75,57,0.396,45,0.313,10,0.069,17,0.118,6,0.042,2021-22
2405,1610612752,NYK,37,15,23,0.652,8,12,0.667,40,1.081,3,0.081,1,0.027,3,0.081,6,0.162,2021-22
101161,1610612761,TOR,90,18,42,0.429,12,16,0.75,48,0.533,25,0.278,4,0.044,7,0.078,8,0.089,2021-22
2760,1610612739,CLE,102,23,44,0.523,12,18,0.667,59,0.578,31,0.304,12,0.118,3,0.029,9,0.088,2021-22
101154,1610612751,BKN,176,39,80,0.488,48,66,0.727,130,0.739,32,0.182,15,0.085,11,0.063,33,0.188,2021-22
203083,1610612765,DET,21,4,4,1.0,11,14,0.786,20,0.952,8,0.381,0,0.0,2,0.095,7,0.333,2021-22
2738,1610612744,GSW,212,20,56,0.357,16,20,0.8,57,0.269,86,0.406,33,0.156,17,0.08,11,0.052,2021-22
1889,1610612764,WAS,215,42,98,0.429,13,16,0.813,99,0.46,74,0.344,21,0.098,7,0.033,9,0.042,2021-22
203460,1610612760,OKC,17,1,6,0.167,3,4,0.75,5,0.294,3,0.176,3,0.176,3,0.176,2,0.118,2021-22
200745,1610612752,NYK,114,28,64,0.438,20,22,0.909,81,0.711,21,0.184,2,0.018,13,0.114,11,0.096,2021-22
1905,1610612751,BKN,67,10,24,0.417,10,22,0.455,30,0.448,12,0.179,7,0.104,9,0.134,11,0.164,2021-22
101106,1610612744,GSW,35,8,16,0.5,0,0,0.0,16,0.457,13,0.371,3,0.086,3,0.086,0,0.0,2021-22
101115,1610612754,IND,4,1,3,0.333,0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,2021-22
203094,1610612753,ORL,17,8,13,0.615,2,2,1.0,19,1.118,0,0.0,0,0.0,2,0.118,1,0.059,2021-22
2740,1610612762,UTA,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
1712,1610612746,LAC,13,4,9,0.444,4,4,1.0,12,0.923,2,0.154,0,0.0,0,0.0,2,0.154,2021-22
203461,1610612739,CLE,28,6,10,0.6,7,10,0.7,19,0.679,5,0.179,0,0.0,8,0.286,5,0.179,2021-22
203076,1610612740,NOP,168,43,100,0.43,60,80,0.75,150,0.893,17,0.101,3,0.018,8,0.048,40,0.238,2021-22
201627,1610612740,NOP,149,40,101,0.396,10,12,0.833,91,0.611,25,0.168,8,0.054,6,0.04,6,0.04,2021-22
201576,1610612743,DEN,43,8,16,0.5,15,18,0.833,31,0.721,10,0.233,3,0.07,5,0.116,9,0.209,2021-22
201229,1610612766,CHA,29,7,15,0.467,4,4,1.0,19,0.655,10,0.345,1,0.034,1,0.034,2,0.069,2021-22
203462,1610612756,PHX,102,27,58,0.466,10,18,0.556,70,0.686,15,0.147,5,0.049,13,0.127,10,0.098,2021-22
202620,1610612739,CLE,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
203102,1610612755,PHI,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2021-22
203382,1610612759,SAS,7,3,3,1.0,4,4,1.0,10,1.429,1,0.143,0,0.0,0,0.0,2,0.286,2021-22
201167,1610612753,ORL,363,57,135,0.422,70,82,0.854,193,0.532,123,0.339,27,0.074,29,0.08,42,0.116,2021-22
201948,1610612759,SAS,25,2,9,0.222,2,3,0.667,7,0.28,9,0.36,2,0.08,3,0.12,2,0.08,2021-22
203085,1610612740,NOP,487,106,253,0.419,60,104,0.577,284,0.583,114,0.234,32,0.066,29,0.06,52,0.107,2021-22
202340,1610612738,BOS,168,37,89,0.416,16,22,0.727,95,0.565,44,0.262,8,0.048,11,0.065,11,0.065,2021-22
2732,1610612766,CHA,46,9,21,0.429,5,6,0.833,23,0.5,12,0.261,4,0.087,4,0.087,4,0.087,2021-22
203463,1610612758,SAC,189,24,91,0.264,29,32,0.906,80,0.423,48,0.254,13,0.069,17,0.09,16,0.085,2021-22
2757,1610612763,MEM,171,23,51,0.451,14,20,0.7,61,0.357,67,0.392,26,0.152,15,0.088,10,0.058,2021-22
203108,1610612742,DAL,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
202687,1610612766,CHA,12,1,2,0.5,1,2,0.5,3,0.25,7,0.583,0,0.0,1,0.083,1,0.083,2021-22
201933,1610612746,LAC,183,41,78,0.526,53,68,0.779,138,0.754,46,0.251,8,0.044,9,0.049,35,0.191,2021-22
2564,1610612759,SAS,240,56,101,0.554,15,20,0.75,129,0.538,70,0.292,28,0.117,21,0.088,10,0.042,2021-22
203078,1610612764,WAS,334,52,132,0.394,34,44,0.773,140,0.419,123,0.368,33,0.099,22,0.066,22,0.066,2021-22
201148,1610612742,DAL,22,8,11,0.727,4,4,1.0,20,0.909,8,0.364,0,0.0,1,0.045,2,0.091,2021-22
101138,1610612738,BOS,125,23,60,0.383,19,24,0.792,67,0.536,31,0.248,9,0.072,10,0.08,13,0.104,2021-22
203561,1610612755,PHI,16,2,7,0.286,5,8,0.625,9,0.563,3,0.188,1,0.063,1,0.063,4,0.25,2021-22
201943,1610612765,DET,733,103,285,0.361,71,101,0.703,286,0.39,249,0.34,96,0.131,44,0.06,50,0.068,2021-22
202688,1610612749,MIL,747,141,311,0.453,87,108,0.806,379,0.507,245,0.328,62,0.083,49,0.066,57,0.076,2021-22
201575,1610612762,UTA,31,7,16,0.438,1,2,0.5,17,0.548,7,0.226,2,0.065,5,0.161,1,0.032,2021-22
203148,1610612740,NOP,400,73,168,0.435,45,48,0.938,195,0.488,122,0.305,48,0.12,30,0.075,24,0.06,2021-22
201572,1610612751,BKN,11,6,8,0.75,3,4,0.75,16,1.455,0,0.0,0,0.0,0,0.0,2,0.182,2021-22
201957,1610612755,PHI,5,0,2,0.0,0,2,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,2021-22
201228,1610612754,IND,137,16,45,0.356,18,22,0.818,50,0.365,49,0.358,21,0.153,10,0.073,11,0.08,2021-22
203468,1610612757,POR,87,20,44,0.455,4,8,0.5,45,0.517,16,0.184,7,0.08,11,0.126,5,0.057,2021-22
101139,1610612739,CLE,101,24,58,0.414,13,15,0.867,66,0.653,24,0.238,2,0.02,7,0.069,8,0.079,2021-22
201171,1610612758,SAC,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
2430,1610612741,CHI,94,33,66,0.5,10,16,0.625,76,0.809,9,0.096,3,0.032,7,0.074,8,0.085,2021-22
2546,1610612752,NYK,394,85,183,0.464,106,120,0.883,287,0.728,85,0.216,22,0.056,36,0.091,60,0.152,2021-22
2406,1610612760,OKC,71,14,40,0.35,2,2,1.0,31,0.437,16,0.225,4,0.056,7,0.099,1,0.014,2021-22
203467,1610612739,CLE,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,2021-22
201858,1610612737,ATL,45,4,21,0.19,13,16,0.813,22,0.489,5,0.111,2,0.044,8,0.178,8,0.178,2021-22
203810,1610612755,PHI,21,6,10,0.6,3,4,0.75,15,0.714,8,0.381,1,0.048,0,0.0,2,0.095,2021-22
202718,1610612745,HOU,617,140,283,0.495,38,56,0.679,327,0.53,199,0.323,57,0.092,34,0.055,28,0.045,2021-22
101112,1610612756,PHX,63,16,37,0.432,3,4,0.75,35,0.556,14,0.222,2,0.032,6,0.095,2,0.032,2021-22
101111,1610612765,DET,14,5,9,0.556,3,4,0.75,13,0.929,3,0.214,0,0.0,0,0.0,2,0.143,2021-22
201978,1610612750,MIN,64,11,27,0.407,11,12,0.917,34,0.531,16,0.25,4,0.063,8,0.125,6,0.094,2021-22
1497,1610612765,DET,59,2,11,0.182,3,4,0.75,7,0.119,29,0.492,10,0.169,6,0.102,2,0.034,2021-22
2365,1610612748,MIA,10,2,3,0.667,3,4,0.75,7,0.7,3,0.3,0,0.0,2,0.2,2,0.2,2021-22
203569,1610612738,BOS,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,2021-22
2547,1610612748,MIA,168,37,83,0.446,55,66,0.833,135,0.804,30,0.179,2,0.012,15,0.089,33,0.196,2021-22
203142,1610612754,IND,48,13,24,0.542,6,8,0.75,32,0.667,10,0.208,4,0.083,4,0.083,4,0.083,2021-22
201604,1610612766,CHA,103,20,44,0.455,19,22,0.864,63,0.612,34,0.33,4,0.039,7,0.068,11,0.107,2021-22
203187,1610612738,BOS,37,3,11,0.273,10,10,1.0,17,0.459,13,0.351,3,0.081,3,0.081,5,0.135,2021-22
2549,1610612747,LAL,52,12,24,0.5,5,8,0.625,29,0.558,13,0.25,4,0.077,6,0.115,4,0.077,2021-22
101108,1610612746,LAC,775,151,293,0.515,56,70,0.8,365,0.471,283,0.365,105,0.135,40,0.052,37,0.048,2021-22
202698,1610612764,WAS,22,2,9,0.222,6,9,0.667,11,0.5,5,0.227,2,0.091,1,0.045,5,0.227,2021-22
203147,1610612752,NYK,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
202874,1610612749,MIL,16,1,7,0.143,3,6,0.5,5,0.313,5,0.313,0,0.0,1,0.063,3,0.188,2021-22
101236,1610612761,TOR,9,3,6,0.5,0,0,0.0,6,0.667,1,0.111,0,0.0,2,0.222,0,0.0,2021-22
203469,1610612766,CHA,181,34,92,0.37,38,54,0.704,110,0.608,37,0.204,8,0.044,14,0.077,27,0.149,2021-22
202332,1610612752,NYK,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
201147,1610612750,MIN,223,56,127,0.441,23,32,0.719,140,0.628,46,0.206,13,0.058,18,0.081,16,0.072,2021-22
202709,1610612759,SAS,202,37,79,0.468,35,40,0.875,111,0.55,74,0.366,20,0.099,6,0.03,20,0.099,2021-22
201584,1610612763,MEM,204,51,107,0.477,28,28,1.0,130,0.637,55,0.27,10,0.049,16,0.078,14,0.069,2021-22
201571,1610612741,CHI,565,71,182,0.39,28,36,0.778,176,0.312,259,0.458,68,0.12,28,0.05,19,0.034,2021-22
203474,1610612749,MIL,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2021-22
